id,dataset,kecamatan,gender,latitude,longitude,panjang,lebar,ac,air_panas,bak_mandi,bantal,bathtub,cctv,cermin,cleaning_service,dapur,dispenser,ember_mandi,guling,jemuran,kamar_mandi_dalam,kamar_mandi_luar,kartu_akses,kasur,kipas_angin,kloset_duduk,kloset_jongkok,kulkas,kursi,laundry,lemari_baju,locker,meja,meja_makan,microwave,mushola,parkir_mobil,parkir_motor,parkir_sepeda,penjaga_kos,rice_cooker,ruang_santai,shower,sofa,taman,termasuk_listrik,tv,wastafel,wifi,harga,luas,kategori_harga,total_facilities,jumlah_fasilitas_premium,jumlah_fasilitas_non_premium,jumlah_fasilitas_netral,luas_m2
795,uin,cileunyi,Kos Campur,-6.93667,107.733018,5,3,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,700000,15,Low,7,1,4,2,15
796,uin,ujung berung,Kos Campur,-6.914779012,107.706292,3,4,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,650000,12,Low,11,3,4,4,12
797,uin,cibiru,Kos Putra,-6.924951413,107.7173715,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,700000,9,Low,7,2,0,5,9
798,uin,cileunyi,Kos Campur,-6.928371,107.72979,3,4,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1000000,12,Low,8,1,3,4,12
799,uin,cibiru,Kos Campur,-6.91864457,107.7114667,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500000,16,Lowest,2,1,1,0,16
800,uin,cileunyi,Kos Putra,-6.940027051,107.7196585,4,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,700000,18,Low,6,2,1,3,18
801,uin,cileunyi,Kos Putri,-6.933482441,107.7250172,4,5,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,500000,20,Lowest,9,2,4,3,20
802,uin,cileunyi,Kos Campur,-6.93041,107.72681,3,5,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,600000,15,Low,9,1,4,4,15
803,uin,panyileukan,Kos Putri,-6.937690319,107.707215,3,4,0,0,0,1,0,1,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1000000,12,Low,15,4,3,8,12
804,uin,cileunyi,Kos Putri,-6.935660105,107.7225583,3,4,0,0,0,1,0,1,0,0,1,0,1,1,1,1,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,750000,12,Low,18,3,5,10,12
805,uin,cibiru,Kos Putri,-6.929729,107.720832,3,4,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,850000,12,Low,10,1,3,6,12
806,uin,cibiru,Kos Campur,-6.934641334,107.719524,3,4,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,700000,12,Low,11,2,5,4,12
807,uin,panyileukan,Kos Campur,-6.9328496,107.7158221,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,750000,12,Low,4,1,1,2,12
808,uin,cibiru,Kos Campur,-6.923966567,107.7209044,3,4,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,550000,12,Low,10,2,5,3,12
809,uin,cibiru,Kos Putra,-6.929971,107.722472,3,3,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,750000,9,Low,7,0,5,2,9
810,uin,kiaracondong,Kos Campur,-6.915094542,107.7040386,3,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,700000,12,Low,6,1,4,1,12
811,uin,cibiru,Kos Campur,-6.922721,107.724125,3,4.5,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,800000,13.5,Low,16,2,5,9,13.5
812,uin,panyileukan,Kos Putri,-6.942289,107.714793,3,4,0,0,1,1,0,0,1,0,1,0,1,1,1,1,0,0,1,0,1,0,0,1,1,1,0,1,1,0,0,1,1,1,1,0,1,0,0,0,1,0,1,1,800000,12,Low,23,6,5,12,12
813,uin,panyileukan,Kos Putri,-6.939416,107.709868,3,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,750000,9,Low,9,0,5,4,9
814,uin,cileunyi,Kos Campur,-6.939207316,107.7298737,2.7,4,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,800000,10.8,Low,13,3,4,6,10.8
815,uin,cibiru,Kos Putri,-6.928216134,107.7151966,3,3,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,800000,9,Low,13,3,3,7,9
816,uin,cibiru,Kos Campur,-6.92827338,107.7193534,4,7,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,800000,28,Low,7,2,3,2,28
817,uin,cileunyi,Kos Campur,-6.937201,107.732542,2.5,2.5,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,500000,6.25,Lowest,10,1,5,4,6.25
818,uin,cibiru,Kos Putra,-6.926413593,107.7223635,3,3,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,650000,9,Low,9,1,5,3,9
819,uin,panyileukan,Kos Putri,-6.9475415,107.7118209,3,3,0,0,1,1,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,700000,9,Low,16,2,7,7,9
820,uin,cileunyi,Kos Campur,-6.934343,107.733031,3,4.5,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,500000,13.5,Lowest,16,5,5,6,13.5
821,uin,panyileukan,Kos Putra,-6.942523,107.709535,3,4,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0,1,1,1,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,1,800000,12,Low,18,4,6,8,12
822,uin,cileunyi,Kos Putri,-6.938009,107.727838,3,4,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,650000,12,Low,19,3,7,9,12
823,uin,cibiru,Kos Putri,-6.930919,107.715985,3,3,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,710000,9,Low,8,2,3,3,9
824,uin,cibiru,Kos Putri,-6.931448548,107.7139145,3,3,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,800000,9,Low,17,3,3,11,9
825,uin,panyileukan,Kos Campur,-6.9458888,107.7097006,3,4,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,1,1,1,0,1,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1050000,12,Medium,20,7,4,9,12
826,uin,cibiru,Kos Campur,-6.922907831,107.7214579,3,4,0,0,1,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,750000,12,Low,15,1,6,8,12
827,uin,cibiru,Kos Putri,-6.925206,107.71906,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,1,865000,9,Low,12,3,2,7,9
828,uin,panyileukan,Kos Putri,-6.942295877,107.7147782,3,4,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1100000,12,Medium,15,5,3,7,12
829,uin,cibiru,Kos Putra,-6.924395,107.716874,3,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,600000,18,Low,3,0,3,0,18
830,uin,cibiru,Kos Putra,-6.9305864,107.7206405,3,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,500000,9,Lowest,8,0,6,2,9
831,uin,panyileukan,Kos Putri,-6.942279902,107.7143651,3,2.5,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,700000,7.5,Low,13,2,4,7,7.5
832,uin,cileunyi,Kos Putri,-6.941232,107.726472,3,3,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,500000,9,Lowest,15,1,7,7,9
833,uin,cibiru,Kos Putri,-6.929442,107.717146,3,3,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,700000,9,Low,11,2,3,6,9
834,uin,cibiru,Kos Putra,-6.928645814,107.7208594,3.5,4,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,1,1,1,1,0,1,1,0,0,0,1,0,1,950000,14,Low,18,8,2,8,14
835,uin,cileunyi,Kos Putri,-6.944065,107.725307,3,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,600000,9,Low,10,1,3,6,9
836,uin,cibiru,Kos Putri,-6.929019912,107.7169682,2,3,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,750000,6,Low,18,2,6,10,6
837,uin,cibiru,Kos Campur,-6.925055,107.718167,4,4.5,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,950000,18,Low,6,0,4,2,18
838,uin,panyileukan,Kos Putri,-6.9222193,107.7058753,3,4,0,0,1,1,0,0,0,0,1,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,0,0,1,0,1,0,1100000,12,Medium,18,1,7,10,12
839,uin,panyileukan,Kos Putri,-6.932919756,107.7159969,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,580000,9,Low,5,2,2,1,9
840,uin,cileunyi,Kos Campur,-6.942774,107.723917,5,5,0,0,0,1,0,1,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1280000,25,Medium,16,3,4,9,25
841,uin,panyileukan,Kos Putri,-6.943815,107.716201,3,4,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1200000,12,Medium,13,2,5,6,12
842,uin,panyileukan,Kos Putri,-6.948603,107.712977,3,3,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,750000,9,Low,14,0,5,9,9
843,uin,cinambo,Kos Campur,-6.9159875,107.6996245,3,4,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,650000,12,Low,7,1,4,2,12
844,uin,cibiru,Kos Putri,-6.929971,107.722472,3,3,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,1,1,1,0,1,1,0,0,1,0,1,1,800000,9,Low,19,4,5,10,9
845,uin,panyileukan,Kos Campur,-6.938666,107.717723,3,5,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,900000,15,Low,14,2,5,7,15
846,uin,cibiru,Kos Putra,-6.930668,107.718946,3,4,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,750000,12,Low,16,2,5,9,12
847,uin,cibiru,Kos Putra,-6.926212,107.718885,4,5,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,1,1000000,20,Low,18,2,5,11,20
848,uin,cibiru,Kos Campur,-6.9278673,107.7141087,3,4,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,650000,12,Low,10,2,4,4,12
849,uin,cibiru,Kos Putri,-6.928910079,107.719635,3,3,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,600000,9,Low,9,2,4,3,9
850,uin,cibiru,Kos Putra,-6.929322785,107.7154223,3,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,500000,9,Lowest,8,0,6,2,9
851,uin,cilengkrang,Kos Campur,-6.917033647,107.7138032,4,5,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,560000,20,Low,13,3,4,6,20
852,uin,cibiru,Kos Putri,-6.9271137,107.7172907,3,4,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,600000,12,Low,9,1,5,3,12
853,uin,cileunyi,Kos Putri,-6.940797,107.726542,3,4,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,550000,12,Low,13,1,6,6,12
854,uin,cileunyi,Kos Campur,-6.94308998,107.7212081,4.5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,550000,13.5,Low,2,1,1,0,13.5
855,uin,cibiru,Kos Campur,-6.925555167,107.7174584,3,7,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600000,21,Low,4,1,2,1,21
856,uin,cibiru,Kos Putri,-6.930556,107.722915,3,3,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,800000,9,Low,6,0,4,2,9
857,uin,cibiru,Kos Campur,-6.915977,107.72571,3,4,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1550000,12,Medium,15,9,1,5,12
858,uin,ujung berung,Kos Campur,-6.913946,107.710426,4,2.7,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,700000,10.8,Low,8,1,2,5,10.8
859,uin,cibiru,Kos Putra,-6.929852,107.724093,3,3,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,600000,9,Low,10,1,5,4,9
860,uin,cibiru,Kos Putri,-6.93228,107.719202,3,3,0,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,1,1,1,0,1,1,0,1,1,0,0,1,800000,9,Low,21,5,6,10,9
861,uin,cibiru,Kos Campur,-6.9249644,107.717704,3,6,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1,0,0,0,1,850000,18,Low,13,2,4,7,18
862,uin,cibiru,Kos Putri,-6.929337,107.719211,3,5,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,750000,15,Low,9,1,5,3,15
863,uin,panyileukan,Kos Putri,-6.933833,107.716073,3,4,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,750000,12,Low,14,3,5,6,12
864,uin,panyileukan,Kos Putri,-6.938893,107.716319,3,4,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0,1,0,0,0,1,0,0,1,799999,12,Low,22,5,5,12,12
865,uin,cileunyi,Kos Campur,-6.936895208,107.7271804,4,4,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,650000,16,Low,10,1,5,4,16
866,uin,cileunyi,Kos Putra,-6.930833,107.725549,3,3,0,1,0,1,0,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1,1,850000,9,Low,25,7,6,12,9
867,uin,cibiru,Kos Campur,-6.915977,107.72571,3,4,0,1,0,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1150000,12,Medium,25,10,4,11,12
868,uin,cileunyi,Kos Campur,-6.93667,107.733018,5,3,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700000,15,Low,4,1,3,0,15
869,uin,cibiru,Kos Putra,-6.9339462,107.7201235,2,2.5,0,0,1,1,0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,600000,5,Low,13,0,7,6,5
870,uin,cileunyi,Kos Putri,-6.943321954,107.730446,3,3,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1300000,9,Medium,18,4,5,9,9
871,uin,cibiru,Kos Putri,-6.929587,107.725926,3,2.5,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,600000,7.5,Low,15,3,5,7,7.5
872,uin,cibiru,Kos Putri,-6.933564,107.719705,3,3,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,650000,9,Low,13,1,6,6,9
873,uin,cibiru,Kos Putri,-6.922259807,107.721932,2.5,5.1,0,0,0,1,0,0,1,0,1,1,1,0,1,1,0,0,1,0,0,1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,850000,12.75,Low,19,5,4,10,12.75
874,uin,panyileukan,Kos Campur,-6.9400487,107.7161257,4,4,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1400000,16,Medium,21,8,4,9,16
875,uin,cibiru,Kos Campur,-6.925095861,107.7205711,3,5,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,900000,15,Low,11,2,4,5,15
876,unikom,coblong,Kos Campur,-6.8775875,107.6147656,4,4,0,1,0,1,0,0,1,0,1,1,0,1,1,1,1,0,1,1,1,0,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,1,0,0,1,1,1,1,1697000,16,Medium,27,10,4,13,16
877,unikom,coblong,Kos Campur,-6.882192689,107.6190484,3,3,0,1,0,1,0,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,1,1,1,1,1,0,0,1,1330000,9,Medium,22,6,6,10,9
878,unikom,coblong,Kos Putri,-6.8970114,107.6238426,3,3,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,1,1300000,9,Medium,16,6,3,7,9
879,unikom,coblong,Kos Putri,-6.870902348,107.6174654,3,4,0,1,0,1,0,0,0,1,1,0,0,1,1,1,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,2000000,12,Medium,20,7,2,11,12
880,unikom,coblong,Kos Putra,-6.887059,107.619869,3,3,1,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,1,1,1,1,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,2000000,9,Medium,21,9,2,10,9
881,unikom,cibeunying kaler,Kos Putra,-6.8912,107.630718,3,3,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,896200,9,Low,12,3,3,6,9
882,unikom,cidadap,Kos Campur,-6.8724722,107.6034816,3.5,3.5,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,1313000,12.25,Medium,17,8,1,8,12.25
883,unikom,cicendo,Kos Campur,-6.902089224,107.5971594,3,2.5,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,746600,7.5,Low,12,0,6,6,7.5
884,unikom,cidadap,Kos Putra,-6.875661894,107.6039824,3,3,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,1,781800,9,Low,16,3,6,7,9
885,unikom,bandung wetan,Kos Putra,-6.896004,107.607748,3,4,0,1,0,1,0,0,1,0,0,0,1,1,1,1,1,0,1,0,1,1,0,0,1,1,0,1,1,0,1,0,1,1,1,0,1,1,0,0,0,1,1,1,900000,12,Low,24,7,5,12,12
886,unikom,cibeunying kaler,Kos Putra,-6.8879323,107.6275914,3,4,0,0,0,1,0,1,1,0,1,0,1,1,1,0,1,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,1,870000,12,Low,21,5,5,11,12
887,unikom,coblong,Kos Putra,-6.89332,107.6203,3,3.3,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,729000,9.9,Low,13,1,5,7,9.9
888,unikom,coblong,Kos Campur,-6.893979904,107.6038801,3,3,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,1,1,1,0,1,1,0,0,1,1,0,1,1129000,9,Medium,19,7,4,8,9
889,unikom,cibeunying kaler,Kos Putra,-6.89717304,107.6321881,4,4,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,945000,16,Low,18,7,3,8,16
890,unikom,coblong,Kos Putri,-6.898466035,107.6172155,3,4,0,1,0,0,0,0,0,1,1,1,0,0,1,1,1,0,1,0,1,0,1,1,1,1,0,1,1,0,0,1,1,1,1,0,1,1,0,0,1,1,1,1,1750000,12,Medium,25,9,4,12,12
891,unikom,coblong,Kos Putra,-6.875537663,107.6143242,3,3,1,1,0,1,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,1,1,0,1,0,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,2185000,9,High,24,10,3,11,9
892,unikom,coblong,Kos Campur,-6.893979904,107.6038801,3,3.5,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,1,1,1,0,1,1,0,0,1,1,1,1,2275000,10.5,High,22,11,2,9,10.5
893,unikom,coblong,Kos Campur,-6.8731598,107.6183507,3,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,650000,9,Low,8,0,3,5,9
